employee_id,employee_name,department,date,attendance_status,hours_worked,overtime_hours,wellbeing_score,task_overdue_count
E131,Fatima_25,Logistics,2025-04-20,Present,6.33,0.0,7.64,0
E047,Omar_85,Logistics,2025-04-22,Present,8.76,1.6,6.91,0
E254,Sara_44,Finance,2025-04-05,Present,6.83,2.6,8.22,0
E011,Mary_61,QA,2025-03-02,Absent,0.0,0.0,6.87,2
E156,Usman_75,Logistics,2025-03-30,Remote,0.0,0.0,5.97,1
E277,Ahmed_24,HR,2025-01-09,Present,8.79,1.18,6.23,0
E271,Fatima_41,HR,2025-03-28,Present,7.25,0.0,5.71,0
E203,Bilal_59,Engineering,2025-02-10,Present,6.87,1.37,9.55,0
E101,David_64,Operations,2025-01-13,Present,7.51,3.7,6.23,2
E239,Zubair_69,QA,2025-04-08,Present,7.06,1.27,5.57,2
E128,Sara_21,QA,2025-04-11,Present,8.97,0.0,7.74,0
E058,Emma_84,Operations,2025-02-27,Present,10.03,1.44,7.47,0
E181,Sophia_35,Logistics,2025-02-12,Remote,0.0,0.0,8.86,0
E265,Fatima_25,Finance,2025-03-25,Remote,0.0,0.0,3.01,1
E229,Emma_73,Operations,2025-01-13,Present,6.6,0.0,4.44,0
E081,Hina_96,Support,2025-01-27,Absent,0.0,0.0,8.34,2
E199,Omar_86,Support,2025-02-08,Present,10.16,3.87,5.75,1
E128,Noor_22,Operations,2025-02-09,Present,9.5,3.2,6.72,1
E191,Ahmed_92,Engineering,2025-03-19,Present,9.87,2.88,8.18,1
E024,Omar_61,Finance,2025-02-15,Present,7.57,1.28,2.85,1
E247,Emma_78,Support,2025-04-13,Present,10.26,3.17,4.76,0
E291,Usman_48,Support,2025-01-14,Present,8.8,0.0,6.76,0
E068,Ayesha_63,Support,2025-03-25,Present,5.05,2.42,7.9,0
E123,Emma_8,HR,2025-02-20,Remote,0.0,0.0,9.33,0
E198,Ali_41,Sales,2025-03-20,Absent,0.0,0.0,6.41,0
E237,Noor_39,Support,2025-03-25,Present,8.41,1.38,8.62,1
E053,Emma_88,HR,2025-03-16,Present,8.52,2.99,5.42,0
E019,Emma_46,HR,2025-03-01,Present,8.19,0.0,4.28,0
E180,Fatima_38,Logistics,2025-02-01,Present,6.65,2.0,7.76,0
E217,Mary_15,QA,2025-03-13,Absent,0.0,0.0,6.21,1
E022,Ayesha_1,Sales,2025-02-10,Present,9.96,0.0,6.61,0
E176,Bilal_1,Support,2025-04-18,Present,9.06,1.49,8.73,0
E152,Sophia_40,Sales,2025-04-29,Present,8.3,0.0,6.55,0
E290,Fatima_4,Finance,2025-01-06,Absent,0.0,0.0,5.03,0
E081,Ali_76,HR,2025-03-22,Present,6.74,2.73,5.4,1
E250,Ahmed_24,Finance,2025-01-31,Present,8.46,4.05,7.79,4
E140,Emma_4,Finance,2025-03-13,Present,9.08,1.55,7.79,0
E283,Hina_30,Finance,2025-04-30,Present,8.31,2.13,7.84,0
E096,Sara_74,Operations,2025-04-04,Present,8.25,0.06,2.92,0
E038,Ahmed_59,Support,2025-01-12,Present,9.77,0.75,7.48,0
E157,Zubair_26,Engineering,2025-03-24,Present,8.91,1.75,7.29,0
E129,Emma_22,Logistics,2025-03-12,Present,7.76,1.19,6.2,0
E169,David_75,Engineering,2025-02-25,Present,7.3,1.42,5.46,0
E234,Sophia_47,Sales,2025-04-30,Present,6.32,2.68,5.38,0
E147,Zubair_27,HR,2025-03-14,Present,9.98,0.19,5.11,0
E254,Usman_75,Sales,2025-04-17,Present,9.6,3.52,4.15,1
E159,Sophia_14,Engineering,2025-02-07,Absent,0.0,0.0,6.82,0
E263,Ahmed_58,Operations,2025-02-17,Present,6.73,2.99,6.58,0
E015,David_49,Sales,2025-04-14,Present,8.01,1.4,7.0,0
E245,Ayesha_17,Support,2025-02-15,Present,9.3,0.66,8.79,0
E221,David_11,HR,2025-04-07,Present,8.51,2.14,8.0,0
E081,Sara_40,Finance,2025-01-16,Present,6.52,3.17,4.75,1
E292,John_52,HR,2025-01-20,Absent,0.0,0.0,7.82,1
E012,Sara_56,Engineering,2025-04-07,Present,6.16,0.83,5.72,0
E032,Usman_93,Engineering,2025-04-27,Absent,0.0,0.0,4.8,0
E231,Fatima_47,HR,2025-01-29,Present,9.18,4.33,4.85,0
E076,Zubair_66,Engineering,2025-04-12,Present,7.65,0.03,7.8,0
E278,Ali_89,Support,2025-01-07,Absent,0.0,0.0,8.53,0
E247,Khadija_60,QA,2025-03-11,Remote,0.0,0.0,3.76,0
E048,Omar_97,QA,2025-03-03,Present,7.8,0.56,6.67,0
E227,Bilal_25,HR,2025-03-11,Absent,0.0,0.0,3.36,2
E228,Usman_13,Finance,2025-04-15,Present,8.7,1.7,8.07,3
E199,Noor_76,Engineering,2025-03-20,Remote,0.0,0.0,6.02,0
E053,Bilal_48,QA,2025-02-03,Present,8.67,1.57,3.61,1
E252,Ayesha_54,Support,2025-04-22,Present,7.55,0.0,5.07,0
E172,Khadija_28,Finance,2025-01-29,Present,6.1,0.69,5.04,0
E039,Usman_24,Support,2025-01-15,Present,7.66,4.2,2.77,1
E133,Noor_14,HR,2025-02-09,Present,9.57,1.39,6.37,0
E275,David_31,QA,2025-01-20,Remote,0.0,0.0,7.43,0
E037,Usman_69,Logistics,2025-01-23,Present,9.03,2.04,7.02,1
E145,Zubair_38,Support,2025-04-18,Present,10.69,0.0,4.05,1
E022,Khadija_43,Engineering,2025-01-08,Present,7.64,3.02,4.39,5
E146,Bilal_6,Operations,2025-04-26,Present,8.8,0.0,9.01,0
E104,Sara_13,Finance,2025-01-08,Present,6.52,5.15,9.93,1
E243,Hina_52,Operations,2025-01-06,Present,6.71,1.49,3.15,2
E081,David_57,Sales,2025-03-04,Absent,0.0,0.0,7.76,0
E141,Zubair_79,Finance,2025-04-25,Present,8.38,0.64,6.99,0
E141,Bilal_18,Operations,2025-01-17,Absent,0.0,0.0,4.68,0
E003,David_70,Logistics,2025-03-27,Remote,0.0,0.0,3.33,1
E115,John_36,QA,2025-04-07,Absent,0.0,0.0,4.5,0
E030,Zubair_91,Support,2025-03-18,Present,8.32,3.67,4.85,3
E244,Khadija_29,Support,2025-01-17,Present,9.31,2.37,5.82,0
E153,Khadija_82,Engineering,2025-03-20,Present,9.36,0.0,4.07,0
E277,Omar_61,Engineering,2025-01-21,Present,6.66,0.73,6.07,0
E103,Omar_61,Sales,2025-04-09,Present,8.74,1.54,4.98,0
E119,David_64,Operations,2025-04-30,Present,7.97,0.88,5.3,0
E148,Fatima_5,Finance,2025-03-25,Present,9.41,0.39,8.11,0
E202,Noor_80,HR,2025-04-15,Present,8.23,2.04,9.25,0
E271,John_52,QA,2025-01-22,Present,7.95,3.05,7.81,1
E161,Zubair_97,HR,2025-04-08,Present,8.96,0.0,3.91,1
E011,Ayesha_23,QA,2025-02-28,Present,7.75,0.0,6.15,0
E167,Usman_53,Operations,2025-01-15,Present,8.52,2.04,6.21,1
E051,Ali_1,Logistics,2025-02-26,Present,9.05,2.63,4.78,0
E081,Usman_95,Sales,2025-03-22,Present,7.65,2.82,6.43,0
E106,John_73,HR,2025-03-24,Remote,0.0,0.0,4.65,0
E098,Sophia_90,Operations,2025-04-12,Absent,0.0,0.0,2.41,2
E238,Sophia_20,HR,2025-04-12,Present,8.2,1.86,3.98,0
E116,Mary_62,QA,2025-03-24,Present,9.0,1.23,6.84,0
E043,Sophia_32,Sales,2025-03-13,Present,8.51,1.25,6.05,0
E225,Emma_73,Support,2025-01-20,Present,7.73,3.41,7.03,3
E252,John_42,Sales,2025-02-25,Present,8.37,0.0,3.52,1
E260,Ayesha_53,QA,2025-02-26,Present,8.48,5.31,4.52,1
E286,Usman_38,HR,2025-04-29,Present,7.18,2.2,5.22,1
E116,Hina_24,Sales,2025-03-25,Present,9.6,1.05,4.11,0
E290,Fatima_75,Operations,2025-03-31,Present,10.0,0.0,4.87,0
E196,Usman_26,Sales,2025-04-16,Present,8.09,0.6,5.21,1
E288,Khadija_87,Logistics,2025-04-04,Present,7.31,3.69,5.92,1
E037,Mary_29,QA,2025-04-26,Absent,0.0,0.0,8.71,1
E042,Bilal_81,Engineering,2025-02-13,Present,7.4,0.0,5.98,0
E246,Khadija_13,Logistics,2025-03-16,Present,8.57,0.0,6.5,0
E192,Omar_21,Support,2025-02-14,Present,7.99,0.3,4.2,0
E119,Usman_58,Finance,2025-03-15,Remote,0.0,0.0,5.67,0
E199,John_80,Operations,2025-02-25,Absent,0.0,0.0,2.85,0
E296,David_77,Engineering,2025-01-01,Present,7.72,3.65,3.07,1
E203,Usman_80,Logistics,2025-01-10,Absent,0.0,0.0,3.77,0
E249,Omar_31,HR,2025-04-18,Present,5.62,2.34,4.77,0
E287,Omar_23,Support,2025-02-10,Remote,0.0,0.0,4.56,1
E171,Khadija_73,Support,2025-02-08,Present,6.61,1.03,4.5,0
E176,Bilal_73,Logistics,2025-02-05,Absent,0.0,0.0,6.34,0
E156,Khadija_32,Finance,2025-01-28,Present,8.14,1.68,4.97,0
E092,Sara_44,QA,2025-04-16,Present,9.56,2.47,6.89,1
E090,Sophia_35,QA,2025-01-14,Remote,0.0,0.0,4.14,0
E182,Khadija_42,HR,2025-02-16,Absent,0.0,0.0,6.95,0
E244,Usman_11,Sales,2025-02-21,Remote,0.0,0.0,5.34,0
E298,Ali_49,Logistics,2025-03-27,Present,8.5,3.43,5.82,4
E041,John_37,Operations,2025-02-16,Present,9.36,1.62,2.34,2
E227,Sara_82,Operations,2025-04-16,Present,7.79,0.15,6.99,1
E206,Bilal_8,Operations,2025-02-16,Absent,0.0,0.0,2.99,1
E118,Zubair_91,HR,2025-02-21,Absent,0.0,0.0,6.61,1
E144,Khadija_17,Engineering,2025-04-07,Present,11.5,0.0,8.12,0
E265,Zubair_16,Operations,2025-04-07,Present,8.39,0.66,6.18,0
E048,Fatima_88,QA,2025-01-10,Present,6.63,0.58,5.51,0
E246,Bilal_63,Finance,2025-04-18,Present,10.01,1.07,8.18,0
E253,Omar_30,Sales,2025-01-13,Present,7.03,0.85,8.19,0
E277,Mary_25,Operations,2025-03-02,Present,8.31,4.09,1.0,0
E118,Ayesha_6,Finance,2025-02-19,Absent,0.0,0.0,4.12,1
E099,Khadija_53,Sales,2025-04-30,Present,6.43,1.09,4.39,0
E052,Sophia_64,HR,2025-04-22,Present,6.78,3.18,4.75,0
E120,Khadija_34,QA,2025-04-21,Absent,0.0,0.0,5.17,0
E191,Khadija_88,QA,2025-04-17,Absent,0.0,0.0,4.77,0
E288,Hina_73,HR,2025-01-13,Present,5.82,1.86,4.58,0
E117,David_59,Engineering,2025-03-23,Present,7.68,0.52,4.65,0
E267,David_14,HR,2025-01-31,Present,10.08,1.83,2.73,1
E041,Usman_88,Sales,2025-02-04,Present,8.76,1.39,2.66,1
E291,Ayesha_95,Finance,2025-03-13,Absent,0.0,0.0,7.88,0
E207,Sophia_25,Logistics,2025-03-30,Present,8.53,0.0,7.1,0
E177,Ahmed_29,Logistics,2025-01-19,Absent,0.0,0.0,7.2,0
E033,Mary_39,Support,2025-04-09,Present,7.67,0.0,7.78,0
E202,Usman_24,Sales,2025-02-07,Present,8.28,0.0,5.06,1
E005,Bilal_60,HR,2025-03-21,Present,9.6,2.02,5.22,1
E196,Emma_7,HR,2025-04-28,Present,7.38,2.9,1.71,0
E079,Omar_44,Finance,2025-01-30,Present,7.7,3.0,7.42,0
E062,Sophia_56,Finance,2025-04-03,Present,7.38,2.29,5.48,0
E037,Ali_22,HR,2025-03-17,Present,6.93,3.65,3.98,2
E063,Mary_99,Operations,2025-01-01,Present,8.89,1.84,6.29,3
E063,Ali_64,Support,2025-02-06,Absent,0.0,0.0,8.68,1
E263,John_89,Sales,2025-03-01,Present,6.2,1.6,4.44,0
E005,Omar_24,Engineering,2025-03-17,Absent,0.0,0.0,4.12,0
E130,Hina_63,Operations,2025-01-08,Present,5.78,0.0,5.25,0
E178,Emma_61,Support,2025-02-16,Present,6.65,1.74,5.25,0
E184,Bilal_41,Support,2025-03-19,Present,9.45,2.89,3.58,0
E171,Ahmed_13,Engineering,2025-03-20,Remote,0.0,0.0,3.39,0
E056,Ali_60,Operations,2025-02-06,Present,7.15,2.97,1.0,0
E064,Khadija_94,Finance,2025-02-19,Present,8.51,4.14,7.95,1
E166,John_33,HR,2025-04-07,Present,8.61,0.0,7.89,0
E242,Zubair_83,Support,2025-03-16,Remote,0.0,0.0,5.97,0
E161,Usman_77,Operations,2025-03-31,Absent,0.0,0.0,5.49,0
E033,Khadija_65,Sales,2025-03-30,Present,7.52,4.23,6.42,0
E271,Mary_40,Sales,2025-01-15,Present,9.04,0.55,7.4,0
E153,Fatima_49,Operations,2025-01-20,Absent,0.0,0.0,7.65,0
E090,Ahmed_76,Engineering,2025-03-31,Present,7.62,0.0,6.31,1
E056,Fatima_59,Finance,2025-01-08,Present,8.92,1.0,3.99,2
E255,John_33,HR,2025-04-18,Present,9.53,0.0,6.95,0
E044,Khadija_8,Operations,2025-04-21,Present,7.62,3.07,5.9,0
E130,Khadija_84,QA,2025-01-01,Present,8.9,3.78,4.02,0
E173,Ayesha_24,HR,2025-01-12,Absent,0.0,0.0,3.97,0
E072,Noor_35,Operations,2025-01-15,Absent,0.0,0.0,7.82,0
E024,Omar_58,HR,2025-02-26,Present,6.32,1.36,4.91,0
E263,Emma_56,HR,2025-04-11,Present,7.38,0.0,7.5,0
E217,Ayesha_38,Engineering,2025-01-10,Present,6.83,1.38,4.68,2
E060,Sara_11,HR,2025-01-09,Absent,0.0,0.0,5.2,0
E144,Ahmed_95,Logistics,2025-02-28,Present,8.14,1.12,1.09,2
E091,Usman_71,Support,2025-04-04,Remote,0.0,0.0,7.55,0
E035,Bilal_2,Engineering,2025-03-05,Present,7.16,2.35,6.45,0
E299,David_93,Finance,2025-03-12,Present,8.4,0.34,8.58,1
E251,Noor_56,Finance,2025-01-02,Present,8.84,1.79,8.86,0
E024,Zubair_41,Operations,2025-03-19,Present,9.17,0.0,5.55,0
E174,Ali_60,HR,2025-04-15,Present,6.9,0.93,4.4,1
E093,Fatima_66,Finance,2025-04-25,Present,8.55,2.8,5.08,1
E181,Bilal_61,Logistics,2025-03-28,Present,7.48,0.7,8.39,0
E075,Sophia_84,Engineering,2025-01-01,Present,11.13,0.98,10.0,1
E004,Hina_69,Engineering,2025-02-25,Present,8.08,0.66,7.76,0
E076,Omar_41,QA,2025-01-11,Present,8.99,1.17,5.17,2
E297,Ayesha_75,Engineering,2025-01-27,Present,5.94,3.56,5.43,1
E245,Ayesha_3,QA,2025-03-09,Present,9.29,2.5,5.6,2
E274,Ahmed_47,Engineering,2025-02-15,Absent,0.0,0.0,6.05,0
E219,Khadija_29,Operations,2025-01-04,Present,9.06,2.3,1.98,0
E126,Hina_48,Engineering,2025-02-17,Present,5.99,2.59,9.04,2
E161,Zubair_55,Support,2025-01-30,Present,9.9,2.67,6.57,1
E237,Noor_76,Engineering,2025-02-11,Absent,0.0,0.0,5.88,1
E018,Bilal_51,QA,2025-04-17,Present,9.87,1.93,6.27,0
E268,Hina_20,Engineering,2025-03-08,Absent,0.0,0.0,7.54,0
E298,John_45,Sales,2025-01-04,Present,9.9,1.58,6.73,0
E018,Hina_92,Operations,2025-01-22,Present,8.29,0.0,8.34,0
E138,Hina_91,Engineering,2025-04-01,Present,10.83,1.46,6.98,0
E237,Ahmed_60,Engineering,2025-02-18,Present,6.6,0.14,5.7,0
E064,Hina_66,Finance,2025-01-05,Present,7.12,1.02,6.7,0
E143,Noor_41,Finance,2025-01-14,Present,7.37,1.71,6.76,0
E238,David_34,Operations,2025-03-31,Present,7.71,1.17,3.84,3
E218,Ali_36,Engineering,2025-02-27,Absent,0.0,0.0,5.18,0
E188,John_46,HR,2025-01-28,Present,8.95,0.0,2.07,1
E126,Zubair_59,QA,2025-01-30,Present,5.83,0.94,3.48,0
E112,Mary_3,Sales,2025-04-04,Present,6.77,4.68,4.19,1
E066,Sophia_44,Engineering,2025-01-22,Absent,0.0,0.0,7.77,0
E179,Bilal_88,HR,2025-03-22,Present,4.92,1.53,7.98,1
E149,Zubair_72,QA,2025-04-08,Present,8.59,0.0,3.79,0
E232,Omar_79,QA,2025-01-21,Present,7.57,2.54,4.84,0
E008,Emma_61,Operations,2025-01-14,Present,6.42,0.9,8.66,0
E117,Khadija_88,Finance,2025-03-14,Present,9.42,3.05,6.68,2
E010,Emma_38,Operations,2025-04-02,Present,7.01,2.34,9.14,0
E294,David_39,Engineering,2025-03-06,Present,5.84,1.41,6.38,0
E123,Khadija_78,Engineering,2025-04-15,Remote,0.0,0.0,5.91,0
E251,Ayesha_90,HR,2025-02-28,Present,6.65,2.05,5.07,0
E272,Usman_87,Finance,2025-01-04,Present,8.06,0.0,6.94,0
E136,Noor_86,HR,2025-01-12,Present,7.8,1.22,4.64,0
E148,Khadija_65,Support,2025-04-13,Present,7.88,0.77,5.53,0
E032,Sophia_64,Support,2025-04-26,Present,7.25,2.68,9.81,0
E032,Sophia_83,Logistics,2025-03-18,Absent,0.0,0.0,7.39,0
E235,Emma_77,Sales,2025-04-03,Present,8.22,2.39,6.04,1
E221,Noor_63,Finance,2025-05-01,Absent,0.0,0.0,9.28,0
E099,Ayesha_35,Finance,2025-03-12,Present,8.91,1.68,6.7,0
E002,Sophia_82,Logistics,2025-01-18,Present,7.3,0.08,7.24,0
E295,Ali_44,Support,2025-03-06,Present,6.37,1.87,4.97,0
E053,Hina_22,Operations,2025-01-25,Present,7.51,1.12,3.94,1
E171,Zubair_70,Operations,2025-04-13,Present,7.74,1.91,7.6,0
E299,Ayesha_84,Support,2025-04-07,Present,5.62,2.48,6.34,1
E054,Noor_27,Sales,2025-01-18,Present,5.73,2.09,5.05,0
E153,David_98,Sales,2025-04-25,Present,6.84,0.3,8.25,0
E137,Omar_82,HR,2025-01-14,Present,9.72,0.0,7.11,1
E152,Ahmed_40,HR,2025-01-14,Present,8.78,1.34,3.87,0
E266,Zubair_69,Operations,2025-02-27,Present,9.15,3.13,8.09,0
E288,Emma_12,Logistics,2025-02-02,Absent,0.0,0.0,5.19,1
E093,Sophia_34,Operations,2025-04-17,Present,6.19,2.03,5.94,0
E278,Hina_76,QA,2025-03-18,Present,9.29,1.36,6.07,0
E117,Khadija_81,Operations,2025-02-26,Present,8.51,0.26,4.51,0
E029,Noor_51,Operations,2025-04-10,Present,5.85,2.15,5.63,0
E120,Bilal_65,QA,2025-02-12,Present,8.79,0.0,6.72,0
E027,Fatima_29,HR,2025-04-26,Present,7.46,1.93,6.07,0
E269,Bilal_15,Operations,2025-04-22,Present,6.92,0.0,4.88,0
E077,Ali_10,Support,2025-04-02,Present,7.93,1.76,5.42,0
E285,Sophia_79,Finance,2025-02-09,Present,7.2,3.85,1.0,2
E086,Bilal_40,Logistics,2025-02-11,Present,7.82,0.73,4.09,0
E152,John_29,Finance,2025-04-13,Present,9.11,3.6,5.25,1
E215,David_94,Engineering,2025-02-05,Present,9.02,3.95,6.16,0
E168,Khadija_25,Finance,2025-04-02,Present,8.02,0.0,7.43,0
E276,Mary_53,Logistics,2025-03-19,Present,7.94,3.57,7.27,1
E072,John_11,HR,2025-03-11,Present,8.79,0.0,6.93,0
E130,Emma_18,QA,2025-04-26,Present,7.36,0.0,7.84,0
E020,Sophia_28,Support,2025-04-10,Present,8.71,0.0,6.49,0
E181,Ayesha_57,Engineering,2025-04-11,Present,10.36,0.0,8.2,0
E033,Sara_76,Support,2025-03-20,Present,9.14,2.11,5.46,0
E059,Khadija_97,Engineering,2025-03-09,Remote,0.0,0.0,3.87,0
E132,Sophia_32,Engineering,2025-03-28,Absent,0.0,0.0,3.95,1
E117,Noor_7,Engineering,2025-01-23,Present,7.87,0.0,3.95,1
E161,Omar_1,Support,2025-03-16,Absent,0.0,0.0,4.46,0
E208,Bilal_66,Sales,2025-03-22,Present,7.48,2.21,8.09,0
E155,Fatima_69,Support,2025-01-19,Present,7.91,0.0,4.38,0
E023,Khadija_87,QA,2025-02-28,Present,10.85,1.44,4.48,1
E162,Ahmed_46,Support,2025-04-30,Present,6.22,3.0,4.38,0
E218,Khadija_89,Logistics,2025-04-29,Present,7.7,1.66,7.28,0
E081,Sara_52,QA,2025-03-11,Absent,0.0,0.0,5.11,0
E050,Hina_7,HR,2025-01-07,Present,8.5,1.81,4.09,0
E133,Omar_78,Engineering,2025-03-01,Present,9.47,1.36,6.07,0
E251,Ahmed_66,QA,2025-04-18,Absent,0.0,0.0,7.18,0
E275,Fatima_87,QA,2025-01-16,Absent,0.0,0.0,6.48,0
E109,Usman_65,Engineering,2025-01-30,Present,9.26,0.0,9.05,0
E142,Sara_27,QA,2025-01-18,Present,9.1,0.42,6.57,2
E280,Bilal_14,QA,2025-04-12,Present,9.38,0.0,8.52,1
E089,Omar_96,QA,2025-01-16,Present,5.72,0.38,2.99,0
E079,Fatima_81,Engineering,2025-04-20,Present,8.65,2.23,5.53,0
E058,Ali_79,Support,2025-02-06,Present,9.02,0.92,7.58,1
E161,Khadija_17,QA,2025-01-12,Present,5.64,3.91,4.92,1
E166,Emma_81,Operations,2025-01-25,Present,7.92,0.0,4.84,1
E082,Fatima_90,Engineering,2025-04-01,Present,9.88,2.54,6.79,0
E106,Ali_27,Finance,2025-01-19,Present,6.14,0.0,2.53,1
E292,Fatima_15,Sales,2025-02-18,Present,7.26,1.91,5.21,1
E111,Mary_83,Engineering,2025-04-03,Present,11.12,2.06,3.69,0
E111,Mary_28,QA,2025-01-15,Absent,0.0,0.0,4.91,0
E299,Omar_15,Engineering,2025-02-04,Present,7.96,3.62,6.46,0
E226,John_84,QA,2025-04-06,Present,8.92,0.0,6.07,1
E052,Sara_53,Logistics,2025-03-09,Present,10.95,0.0,3.66,1
E162,David_45,Sales,2025-04-06,Absent,0.0,0.0,6.71,1
E169,Ali_1,Finance,2025-04-06,Present,8.06,0.0,7.2,2
E043,Sara_51,Sales,2025-04-23,Present,8.33,0.03,4.51,0
E204,Bilal_84,QA,2025-01-21,Present,8.34,1.24,5.32,0
E194,Omar_8,Logistics,2025-01-05,Present,8.16,3.27,7.29,1
E090,Bilal_34,QA,2025-01-28,Present,7.64,1.02,4.17,0
E115,John_75,Support,2025-03-14,Present,7.95,3.27,3.59,2
E109,Omar_64,Operations,2025-04-30,Present,8.08,0.0,6.99,1
E208,Sara_46,Engineering,2025-03-27,Present,9.1,0.72,8.54,2
E014,Ali_12,Sales,2025-01-04,Present,8.22,1.26,3.86,0
E124,Noor_31,Operations,2025-02-27,Absent,0.0,0.0,5.69,1
E193,Ahmed_89,Finance,2025-02-21,Present,8.08,1.05,8.46,0
E031,John_59,Sales,2025-03-19,Present,8.84,1.44,7.13,0
E156,Noor_98,Operations,2025-02-03,Present,8.5,4.12,6.71,0
E110,Sara_41,Sales,2025-01-13,Present,6.65,0.1,6.83,0
E156,Ahmed_33,Operations,2025-01-04,Present,8.95,0.41,6.01,0
E035,Noor_86,HR,2025-04-21,Remote,0.0,0.0,7.93,0
E259,Noor_34,Logistics,2025-04-17,Present,6.7,0.0,2.98,1
E251,Mary_97,Sales,2025-02-15,Absent,0.0,0.0,6.46,0
E111,Noor_64,QA,2025-04-03,Present,8.08,3.18,3.97,1
E183,Usman_74,Sales,2025-03-28,Absent,0.0,0.0,1.0,3
E126,Mary_72,Engineering,2025-01-12,Present,8.02,3.63,4.86,1
E020,Emma_20,Engineering,2025-04-29,Present,7.79,0.78,7.94,0
E013,Fatima_58,Finance,2025-01-26,Present,7.1,2.7,4.1,0
E065,Ayesha_60,QA,2025-04-01,Present,8.74,2.3,8.2,0
E156,Bilal_65,Support,2025-03-13,Present,8.47,0.0,6.1,0
E219,Sophia_50,Engineering,2025-02-25,Present,9.85,0.0,3.48,1
E276,Sophia_5,Engineering,2025-04-13,Present,10.19,2.29,5.34,0
E258,Khadija_56,Sales,2025-04-19,Present,8.41,0.21,10.0,1
E131,Sophia_19,Finance,2025-03-09,Absent,0.0,0.0,7.33,1
E269,Fatima_15,Support,2025-04-10,Present,8.21,2.37,7.69,0
E253,John_63,Logistics,2025-01-26,Present,9.51,0.0,5.88,0
E118,Ali_49,QA,2025-02-24,Present,7.0,0.0,7.15,0
E253,David_78,Finance,2025-02-28,Present,9.24,0.0,4.5,1
E204,Emma_67,Sales,2025-01-15,Present,10.39,2.67,4.1,1
E285,Sara_22,QA,2025-03-18,Present,7.86,3.22,10.0,1
E279,Hina_78,Sales,2025-01-25,Remote,0.0,0.0,3.9,0
E291,Ahmed_58,Logistics,2025-02-07,Present,8.96,0.72,5.85,1
E063,David_46,Finance,2025-04-02,Present,7.28,0.0,7.29,0
E060,Ali_2,Support,2025-02-24,Present,6.43,0.87,3.2,0
E107,Hina_55,Logistics,2025-04-07,Present,11.53,0.0,8.76,0
E292,Khadija_15,QA,2025-04-03,Present,7.45,3.45,4.96,0
E265,Omar_45,Engineering,2025-04-12,Absent,0.0,0.0,10.0,1
E037,Ali_84,Support,2025-02-27,Present,9.32,1.03,2.62,0
E227,Sara_25,HR,2025-01-19,Present,8.24,2.12,7.43,1
E006,Emma_50,QA,2025-04-21,Absent,0.0,0.0,10.0,0
E063,David_2,Logistics,2025-04-19,Present,8.22,1.35,5.07,0
E129,Hina_69,HR,2025-01-13,Remote,0.0,0.0,6.86,0
E171,John_86,Support,2025-02-16,Absent,0.0,0.0,6.19,1
E068,Zubair_42,Logistics,2025-02-08,Present,10.04,1.9,4.3,1
E281,Sophia_31,Sales,2025-03-30,Present,8.35,0.08,5.86,0
E012,Zubair_87,Support,2025-03-08,Absent,0.0,0.0,2.82,0
E012,John_69,QA,2025-03-12,Remote,0.0,0.0,6.66,0
E250,Sara_42,Logistics,2025-04-27,Absent,0.0,0.0,9.48,0
E299,Sophia_30,Logistics,2025-04-17,Present,6.79,1.02,9.44,0
E003,Zubair_34,Sales,2025-03-20,Present,8.31,0.64,9.06,1
E071,Sara_27,HR,2025-01-09,Present,8.95,3.04,6.5,3
E114,Bilal_75,Logistics,2025-02-20,Present,10.0,2.88,3.34,1
E272,Bilal_70,Operations,2025-01-05,Remote,0.0,0.0,6.24,0
E184,Khadija_50,Finance,2025-03-15,Absent,0.0,0.0,6.11,0
E043,Fatima_10,Logistics,2025-03-24,Absent,0.0,0.0,5.35,1
E265,David_39,Engineering,2025-03-31,Present,7.11,3.21,6.95,0
E016,Ali_84,Finance,2025-01-25,Present,9.33,0.91,2.51,0
E229,Ayesha_29,Engineering,2025-01-30,Present,8.66,0.41,7.02,1
E132,Ahmed_88,HR,2025-01-26,Present,6.77,0.87,5.03,0
E016,Bilal_26,QA,2025-03-11,Present,6.43,0.07,4.94,1
E204,David_99,Engineering,2025-03-22,Present,8.09,1.98,3.23,2
E058,David_28,Logistics,2025-04-04,Remote,0.0,0.0,7.52,0
E058,Usman_47,Logistics,2025-04-20,Present,6.75,2.87,6.87,0
E223,John_26,HR,2025-01-08,Present,9.71,0.98,4.69,0
E074,Sophia_54,Support,2025-03-29,Absent,0.0,0.0,5.28,0
E104,Sara_50,Engineering,2025-03-28,Present,7.29,0.0,3.28,0
E062,Bilal_65,Sales,2025-01-05,Present,8.54,1.7,5.76,0
E190,Khadija_99,HR,2025-03-31,Present,6.94,1.82,3.07,0
E105,Noor_4,QA,2025-04-25,Absent,0.0,0.0,7.71,0
E144,Ayesha_36,Support,2025-04-03,Present,8.66,1.45,6.78,0
E293,Usman_63,Sales,2025-02-22,Present,8.23,1.07,6.9,0
E275,Bilal_87,Support,2025-02-28,Present,7.9,0.19,4.27,0
E022,Usman_19,Logistics,2025-02-20,Present,8.32,2.49,6.52,0
E288,Khadija_24,Engineering,2025-02-27,Present,7.48,0.01,6.97,0
E153,Ayesha_84,Sales,2025-01-01,Present,9.62,0.01,5.38,0
